OG_name,Tsi,Tge,Tpa,Tms,Tdi,Tps,Tcm,Tte,Tbi,Tce
OG-1048,Tsi_TRINITY_DN4354_c0_g2_i1,Tge_TRINITY_DN55200_c0_g1_i1,Tpa_TRINITY_DN107638_c0_g1_i1,Tms_TRINITY_DN268_c0_g2_i1,Tdi_TRINITY_DN17387_c0_g1_i1,Tps_TRINITY_DN74412_c0_g1_i2,Tcm_TRINITY_DN75871_c0_g1_i1,Tte_TRINITY_DN39938_c0_g1_i1,Tbi_TRINITY_DN33950_c0_g1_i1,Tce_TRINITY_DN75456_c0_g1_i1
OG-1049,Tsi_TRINITY_DN33383_c0_g1_i1,Tge_TRINITY_DN42443_c0_g1_i1,Tpa_TRINITY_DN136879_c0_g1_i1,Tms_TRINITY_DN22078_c0_g1_i1,Tdi_TRINITY_DN34641_c0_g1_i1,Tps_TRINITY_DN90250_c0_g1_i1,Tcm_TRINITY_DN102463_c0_g1_i1,Tte_TRINITY_DN8580_c0_g1_i1,Tbi_TRINITY_DN67897_c0_g1_i1,Tce_TRINITY_DN81554_c0_g1_i1
OG-105,Tsi_TRINITY_DN29389_c0_g1_i1,Tge_TRINITY_DN41924_c0_g1_i1,Tpa_TRINITY_DN131203_c0_g1_i1,Tms_TRINITY_DN28730_c0_g1_i1,Tdi_TRINITY_DN21254_c0_g1_i1,Tps_TRINITY_DN90981_c0_g1_i1,Tcm_TRINITY_DN99682_c0_g2_i1,Tte_TRINITY_DN25209_c0_g1_i1,Tbi_TRINITY_DN66678_c0_g1_i1,Tce_TRINITY_DN90694_c0_g1_i1
OG-1050,Tsi_TRINITY_DN713_c0_g1_i1,Tge_TRINITY_DN38198_c0_g1_i1,Tpa_TRINITY_DN133660_c0_g1_i3,Tms_TRINITY_DN31471_c0_g1_i4,Tdi_TRINITY_DN27162_c0_g1_i1,Tps_TRINITY_DN86579_c0_g1_i3,Tcm_TRINITY_DN101605_c3_g1_i1,Tte_TRINITY_DN12643_c0_g1_i1,Tbi_TRINITY_DN51790_c0_g1_i2,Tce_TRINITY_DN105850_c3_g5_i1
OG-1051,Tsi_TRINITY_DN2479_c0_g2_i1,Tge_TRINITY_DN45386_c1_g1_i2,Tpa_TRINITY_DN134746_c6_g1_i1,Tms_TRINITY_DN56008_c0_g1_i1,Tdi_TRINITY_DN15539_c0_g1_i1,Tps_TRINITY_DN89837_c1_g1_i1,Tcm_TRINITY_DN100647_c0_g1_i1,Tte_TRINITY_DN27891_c2_g1_i1,Tbi_TRINITY_DN71766_c6_g2_i1,Tce_TRINITY_DN103937_c2_g1_i1
OG-1052,Tsi_TRINITY_DN10457_c0_g2_i1,Tge_TRINITY_DN45258_c0_g1_i3,Tpa_TRINITY_DN134445_c0_g1_i3,Tms_TRINITY_DN21027_c0_g1_i1,Tdi_TRINITY_DN31414_c0_g2_i1,Tps_TRINITY_DN92758_c1_g3_i1,Tcm_TRINITY_DN83095_c0_g1_i2,Tte_TRINITY_DN25560_c0_g1_i3,Tbi_TRINITY_DN66502_c0_g1_i1,Tce_TRINITY_DN79299_c0_g1_i3
OG-1053,Tsi_TRINITY_DN22037_c0_g1_i1,Tge_TRINITY_DN45979_c12_g1_i1,Tpa_TRINITY_DN138927_c6_g1_i1,Tms_TRINITY_DN31463_c11_g9_i1,Tdi_TRINITY_DN29853_c4_g1_i1,Tps_TRINITY_DN87426_c0_g1_i2,Tcm_TRINITY_DN88949_c0_g1_i1,Tte_TRINITY_DN23872_c2_g1_i1,Tbi_TRINITY_DN65772_c4_g1_i1,Tce_TRINITY_DN101832_c9_g4_i1
OG-1054,Tsi_TRINITY_DN7457_c0_g1_i1,Tge_TRINITY_DN44221_c0_g1_i1,Tpa_TRINITY_DN133742_c0_g1_i1,Tms_TRINITY_DN5295_c0_g1_i1,Tdi_TRINITY_DN33110_c0_g2_i1,Tps_TRINITY_DN91307_c0_g1_i1,Tcm_TRINITY_DN94860_c0_g1_i1,Tte_TRINITY_DN6943_c0_g1_i1,Tbi_TRINITY_DN36269_c0_g1_i1,Tce_TRINITY_DN73776_c0_g1_i1
OG-1055,Tsi_TRINITY_DN20258_c0_g1_i1,Tge_TRINITY_DN40714_c0_g2_i1,Tpa_TRINITY_DN134653_c0_g1_i1,Tms_TRINITY_DN24023_c0_g1_i1,Tdi_TRINITY_DN21549_c0_g1_i1,Tps_TRINITY_DN80800_c0_g1_i1,Tcm_TRINITY_DN97314_c0_g1_i1,Tte_TRINITY_DN21545_c0_g1_i1,Tbi_TRINITY_DN69436_c0_g2_i1,Tce_TRINITY_DN96333_c0_g1_i1
OG-1056,Tsi_TRINITY_DN29673_c0_g2_i1,Tge_TRINITY_DN45548_c1_g2_i6,Tpa_TRINITY_DN136733_c0_g1_i1,Tms_TRINITY_DN30295_c0_g1_i3,Tdi_TRINITY_DN25451_c0_g1_i1,Tps_TRINITY_DN88212_c0_g1_i1,Tcm_TRINITY_DN103565_c2_g1_i1,Tte_TRINITY_DN29887_c1_g1_i1,Tbi_TRINITY_DN66697_c0_g1_i1,Tce_TRINITY_DN107379_c0_g2_i1
OG-1057,Tsi_TRINITY_DN19577_c0_g2_i1,Tge_TRINITY_DN38764_c0_g1_i1,Tpa_TRINITY_DN139108_c1_g1_i1,Tms_TRINITY_DN20953_c0_g1_i1,Tdi_TRINITY_DN45191_c0_g1_i1,Tps_TRINITY_DN93901_c0_g2_i1,Tcm_TRINITY_DN93724_c0_g1_i1,Tte_TRINITY_DN7895_c0_g1_i1,Tbi_TRINITY_DN67588_c0_g1_i1,Tce_TRINITY_DN100123_c0_g1_i1
OG-1058,Tsi_TRINITY_DN5176_c0_g1_i1,Tge_TRINITY_DN74448_c0_g1_i1,Tpa_TRINITY_DN127818_c0_g1_i1,Tms_TRINITY_DN14309_c0_g1_i1,Tdi_TRINITY_DN31633_c0_g1_i1,Tps_TRINITY_DN85461_c0_g1_i1,Tcm_TRINITY_DN90258_c0_g1_i1,Tte_TRINITY_DN3218_c0_g1_i1,Tbi_TRINITY_DN41902_c0_g1_i1,Tce_TRINITY_DN100443_c0_g1_i1
OG-1059,Tsi_TRINITY_DN30909_c0_g1_i1,Tge_TRINITY_DN42785_c0_g1_i3,Tpa_TRINITY_DN135520_c0_g1_i7,Tms_TRINITY_DN26772_c0_g1_i1,Tdi_TRINITY_DN25712_c0_g2_i3,Tps_TRINITY_DN93556_c2_g2_i2,Tcm_TRINITY_DN97163_c0_g1_i3,Tte_TRINITY_DN25332_c0_g1_i2,Tbi_TRINITY_DN58844_c0_g1_i1,Tce_TRINITY_DN95796_c0_g1_i4
OG-106,Tsi_TRINITY_DN4844_c0_g1_i1,Tge_TRINITY_DN40302_c0_g1_i1,Tpa_TRINITY_DN140468_c2_g2_i1,Tms_TRINITY_DN22648_c0_g3_i1,Tdi_TRINITY_DN26893_c0_g1_i1,Tps_TRINITY_DN88226_c0_g4_i3,Tcm_TRINITY_DN102566_c0_g1_i2,Tte_TRINITY_DN26531_c0_g2_i2,Tbi_TRINITY_DN68668_c0_g1_i1,Tce_TRINITY_DN96199_c0_g1_i1
OG-1060,Tsi_TRINITY_DN60464_c0_g1_i1,Tge_TRINITY_DN46576_c5_g1_i1,Tpa_TRINITY_DN143043_c2_g2_i2,Tms_TRINITY_DN31193_c2_g1_i2,Tdi_TRINITY_DN29428_c0_g1_i1,Tps_TRINITY_DN69573_c0_g1_i1,Tcm_TRINITY_DN93772_c0_g1_i1,Tte_TRINITY_DN17601_c1_g1_i1,Tbi_TRINITY_DN49635_c0_g1_i1,Tce_TRINITY_DN107503_c2_g1_i2
OG-1061,Tsi_TRINITY_DN24856_c0_g1_i1,Tge_TRINITY_DN32887_c0_g1_i1,Tpa_TRINITY_DN135143_c2_g1_i1,Tms_TRINITY_DN23466_c0_g1_i1,Tdi_TRINITY_DN31149_c0_g1_i4,Tps_TRINITY_DN63162_c0_g1_i1,Tcm_TRINITY_DN76885_c0_g1_i1,Tte_TRINITY_DN17603_c0_g2_i1,Tbi_TRINITY_DN59457_c1_g1_i2,Tce_TRINITY_DN91875_c0_g1_i1
OG-1062,Tsi_TRINITY_DN19320_c0_g2_i1,Tge_TRINITY_DN45238_c7_g1_i3,Tpa_TRINITY_DN143267_c0_g1_i2,Tms_TRINITY_DN31396_c6_g8_i1,Tdi_TRINITY_DN9929_c0_g1_i1,Tps_TRINITY_DN89363_c1_g3_i1,Tcm_TRINITY_DN105774_c2_g1_i2,Tte_TRINITY_DN6792_c0_g2_i1,Tbi_TRINITY_DN69649_c2_g1_i1,Tce_TRINITY_DN105223_c0_g2_i1
OG-1063,Tsi_TRINITY_DN28948_c0_g1_i2,Tge_TRINITY_DN46395_c0_g1_i1,Tpa_TRINITY_DN137279_c1_g1_i1,Tms_TRINITY_DN19367_c0_g2_i1,Tdi_TRINITY_DN25782_c0_g1_i1,Tps_TRINITY_DN90062_c0_g1_i1,Tcm_TRINITY_DN100175_c0_g1_i1,Tte_TRINITY_DN20441_c0_g1_i2,Tbi_TRINITY_DN70951_c0_g1_i4,Tce_TRINITY_DN101780_c0_g1_i1
OG-1064,Tsi_TRINITY_DN28275_c0_g1_i1,Tge_TRINITY_DN37262_c0_g1_i1,Tpa_TRINITY_DN135651_c0_g1_i1,Tms_TRINITY_DN28164_c0_g1_i1,Tdi_TRINITY_DN32063_c5_g2_i2,Tps_TRINITY_DN91133_c5_g1_i1,Tcm_TRINITY_DN102876_c0_g1_i2,Tte_TRINITY_DN25278_c0_g1_i1,Tbi_TRINITY_DN64999_c0_g1_i3,Tce_TRINITY_DN101610_c0_g1_i4
OG-1065,Tsi_TRINITY_DN28764_c0_g1_i1,Tge_TRINITY_DN46154_c0_g1_i4,Tpa_TRINITY_DN135721_c0_g1_i3,Tms_TRINITY_DN31362_c14_g1_i1,Tdi_TRINITY_DN20018_c0_g1_i1,Tps_TRINITY_DN82741_c1_g1_i2,Tcm_TRINITY_DN100770_c5_g1_i2,Tte_TRINITY_DN3907_c0_g1_i1,Tbi_TRINITY_DN55289_c0_g1_i1,Tce_TRINITY_DN99027_c0_g1_i1
OG-1066,Tsi_TRINITY_DN20155_c0_g1_i3,Tge_TRINITY_DN45655_c0_g1_i1,Tpa_TRINITY_DN139116_c0_g4_i1,Tms_TRINITY_DN22552_c0_g1_i1,Tdi_TRINITY_DN9891_c0_g1_i1,Tps_TRINITY_DN90503_c0_g1_i1,Tcm_TRINITY_DN104251_c0_g1_i2,Tte_TRINITY_DN12567_c0_g1_i1,Tbi_TRINITY_DN67255_c0_g1_i1,Tce_TRINITY_DN97118_c0_g1_i2
OG-1067,Tsi_TRINITY_DN7938_c0_g1_i1,Tge_TRINITY_DN38507_c0_g1_i2,Tpa_TRINITY_DN121987_c0_g2_i2,Tms_TRINITY_DN2644_c0_g1_i1,Tdi_TRINITY_DN20310_c0_g1_i1,Tps_TRINITY_DN88824_c0_g1_i1,Tcm_TRINITY_DN92084_c0_g1_i1,Tte_TRINITY_DN2245_c0_g2_i1,Tbi_TRINITY_DN56379_c0_g1_i2,Tce_TRINITY_DN41766_c0_g2_i1
OG-1068,Tsi_TRINITY_DN30158_c0_g1_i1,Tge_TRINITY_DN45628_c0_g1_i1,Tpa_TRINITY_DN131744_c0_g1_i1,Tms_TRINITY_DN27818_c0_g1_i1,Tdi_TRINITY_DN10490_c0_g1_i1,Tps_TRINITY_DN71818_c0_g1_i1,Tcm_TRINITY_DN86081_c0_g1_i1,Tte_TRINITY_DN30768_c0_g1_i1,Tbi_TRINITY_DN71042_c0_g2_i1,Tce_TRINITY_DN95242_c0_g1_i1
OG-1069,Tsi_TRINITY_DN31140_c0_g1_i2,Tge_TRINITY_DN36112_c0_g1_i1,Tpa_TRINITY_DN134540_c0_g2_i3,Tms_TRINITY_DN28404_c0_g1_i1,Tdi_TRINITY_DN22445_c0_g1_i1,Tps_TRINITY_DN92066_c0_g1_i1,Tcm_TRINITY_DN104529_c0_g1_i2,Tte_TRINITY_DN26423_c1_g1_i1,Tbi_TRINITY_DN64602_c0_g1_i3,Tce_TRINITY_DN100217_c0_g1_i1
OG-107,Tsi_TRINITY_DN30675_c4_g1_i1,Tge_TRINITY_DN47445_c4_g1_i1,Tpa_TRINITY_DN142379_c1_g1_i1,Tms_TRINITY_DN29448_c1_g1_i1,Tdi_TRINITY_DN22053_c0_g1_i1,Tps_TRINITY_DN74158_c0_g1_i1,Tcm_TRINITY_DN103401_c1_g20_i2,Tte_TRINITY_DN26687_c0_g2_i1,Tbi_TRINITY_DN69933_c1_g2_i3,Tce_TRINITY_DN106672_c0_g1_i1
OG-1070,Tsi_TRINITY_DN13690_c0_g1_i2,Tge_TRINITY_DN44229_c0_g1_i1,Tpa_TRINITY_DN133975_c0_g1_i3,Tms_TRINITY_DN30971_c0_g1_i1,Tdi_TRINITY_DN30850_c0_g2_i1,Tps_TRINITY_DN86125_c0_g1_i1,Tcm_TRINITY_DN91198_c0_g1_i1,Tte_TRINITY_DN257_c0_g2_i1,Tbi_TRINITY_DN53659_c0_g1_i1,Tce_TRINITY_DN102159_c0_g1_i1
OG-1071,Tsi_TRINITY_DN23604_c0_g1_i1,Tge_TRINITY_DN34305_c0_g1_i1,Tpa_TRINITY_DN119546_c0_g1_i1,Tms_TRINITY_DN18318_c0_g2_i1,Tdi_TRINITY_DN19941_c0_g1_i1,Tps_TRINITY_DN87838_c0_g1_i2,Tcm_TRINITY_DN89492_c0_g1_i1,Tte_TRINITY_DN21056_c0_g1_i2,Tbi_TRINITY_DN68944_c0_g2_i2,Tce_TRINITY_DN94965_c0_g1_i1
OG-1072,Tsi_TRINITY_DN21343_c0_g1_i1,Tge_TRINITY_DN28975_c0_g1_i1,Tpa_TRINITY_DN129421_c0_g1_i2,Tms_TRINITY_DN50331_c0_g1_i1,Tdi_TRINITY_DN66257_c0_g1_i1,Tps_TRINITY_DN72920_c0_g1_i1,Tcm_TRINITY_DN99988_c0_g1_i2,Tte_TRINITY_DN30537_c0_g1_i1,Tbi_TRINITY_DN5945_c0_g1_i1,Tce_TRINITY_DN83368_c0_g1_i1
OG-1073,Tsi_TRINITY_DN31911_c2_g1_i11,Tge_TRINITY_DN46759_c1_g2_i7,Tpa_TRINITY_DN142336_c2_g5_i8,Tms_TRINITY_DN30694_c1_g4_i3,Tdi_TRINITY_DN28643_c1_g1_i9,Tps_TRINITY_DN86746_c3_g1_i2,Tcm_TRINITY_DN102872_c1_g1_i6,Tte_TRINITY_DN29064_c3_g2_i8,Tbi_TRINITY_DN69657_c1_g1_i5,Tce_TRINITY_DN106924_c0_g5_i3
OG-1074,Tsi_TRINITY_DN13283_c0_g2_i1,Tge_TRINITY_DN4594_c0_g1_i1,Tpa_TRINITY_DN115335_c0_g1_i1,Tms_TRINITY_DN785_c0_g1_i1,Tdi_TRINITY_DN20566_c0_g1_i1,Tps_TRINITY_DN32474_c0_g2_i1,Tcm_TRINITY_DN74715_c0_g1_i1,Tte_TRINITY_DN74603_c0_g1_i1,Tbi_TRINITY_DN41144_c0_g1_i1,Tce_TRINITY_DN102493_c1_g4_i3
OG-1075,Tsi_TRINITY_DN15216_c0_g2_i1,Tge_TRINITY_DN38410_c0_g1_i1,Tpa_TRINITY_DN134599_c0_g1_i2,Tms_TRINITY_DN14670_c0_g1_i1,Tdi_TRINITY_DN40998_c0_g1_i1,Tps_TRINITY_DN82262_c0_g1_i2,Tcm_TRINITY_DN101706_c0_g1_i2,Tte_TRINITY_DN11021_c0_g1_i1,Tbi_TRINITY_DN75312_c0_g1_i1,Tce_TRINITY_DN97885_c2_g1_i1
OG-1076,Tsi_TRINITY_DN61014_c0_g1_i1,Tge_TRINITY_DN44415_c0_g1_i1,Tpa_TRINITY_DN113131_c0_g1_i1,Tms_TRINITY_DN49111_c0_g1_i1,Tdi_TRINITY_DN66626_c0_g1_i1,Tps_TRINITY_DN93399_c1_g1_i4,Tcm_TRINITY_DN89117_c0_g1_i1,Tte_TRINITY_DN12553_c1_g2_i1,Tbi_TRINITY_DN68663_c0_g1_i1,Tce_TRINITY_DN88676_c0_g1_i1
OG-1077,Tsi_TRINITY_DN23895_c0_g1_i1,Tge_TRINITY_DN35883_c0_g1_i1,Tpa_TRINITY_DN140815_c0_g3_i2,Tms_TRINITY_DN7148_c0_g1_i1,Tdi_TRINITY_DN27489_c0_g1_i2,Tps_TRINITY_DN92706_c1_g1_i4,Tcm_TRINITY_DN102515_c0_g1_i1,Tte_TRINITY_DN26503_c0_g2_i2,Tbi_TRINITY_DN69579_c1_g1_i4,Tce_TRINITY_DN97077_c0_g2_i1
OG-1078,Tsi_TRINITY_DN28455_c0_g1_i2,Tge_TRINITY_DN22236_c0_g1_i4,Tpa_TRINITY_DN130209_c0_g1_i6,Tms_TRINITY_DN19374_c0_g1_i2,Tdi_TRINITY_DN25388_c0_g1_i1,Tps_TRINITY_DN74425_c0_g1_i2,Tcm_TRINITY_DN102944_c1_g1_i2,Tte_TRINITY_DN16995_c0_g1_i2,Tbi_TRINITY_DN66499_c0_g1_i2,Tce_TRINITY_DN87719_c0_g1_i2
OG-1079,Tsi_TRINITY_DN21203_c0_g1_i2,Tge_TRINITY_DN20412_c0_g1_i1,Tpa_TRINITY_DN138535_c5_g1_i2,Tms_TRINITY_DN30450_c1_g1_i1,Tdi_TRINITY_DN26237_c0_g1_i2,Tps_TRINITY_DN78821_c0_g1_i1,Tcm_TRINITY_DN107232_c3_g1_i1,Tte_TRINITY_DN16110_c0_g1_i1,Tbi_TRINITY_DN70880_c4_g1_i1,Tce_TRINITY_DN100817_c8_g1_i1
OG-108,Tsi_TRINITY_DN30014_c0_g1_i2,Tge_TRINITY_DN46301_c0_g1_i1,Tpa_TRINITY_DN141780_c0_g4_i2,Tms_TRINITY_DN21980_c0_g1_i1,Tdi_TRINITY_DN22619_c0_g1_i1,Tps_TRINITY_DN95750_c0_g1_i3,Tcm_TRINITY_DN107553_c0_g1_i3,Tte_TRINITY_DN19022_c0_g1_i1,Tbi_TRINITY_DN70861_c0_g1_i2,Tce_TRINITY_DN107128_c0_g1_i4
OG-1080,Tsi_TRINITY_DN54454_c0_g1_i1,Tge_TRINITY_DN24918_c0_g1_i1,Tpa_TRINITY_DN128379_c0_g1_i1,Tms_TRINITY_DN40085_c0_g1_i1,Tdi_TRINITY_DN60930_c0_g1_i1,Tps_TRINITY_DN65411_c0_g2_i1,Tcm_TRINITY_DN43197_c0_g1_i1,Tte_TRINITY_DN30434_c0_g1_i1,Tbi_TRINITY_DN11675_c0_g1_i1,Tce_TRINITY_DN73419_c0_g2_i1
OG-1081,Tsi_TRINITY_DN24210_c0_g2_i1,Tge_TRINITY_DN47538_c0_g1_i2,Tpa_TRINITY_DN142776_c1_g1_i2,Tms_TRINITY_DN10792_c0_g2_i1,Tdi_TRINITY_DN60960_c0_g1_i1,Tps_TRINITY_DN90631_c0_g1_i1,Tcm_TRINITY_DN102724_c4_g3_i1,Tte_TRINITY_DN12871_c0_g2_i1,Tbi_TRINITY_DN70901_c1_g1_i4,Tce_TRINITY_DN98783_c1_g1_i1
OG-1082,Tsi_TRINITY_DN52886_c0_g1_i1,Tge_TRINITY_DN29494_c0_g1_i1,Tpa_TRINITY_DN123201_c0_g1_i1,Tms_TRINITY_DN9109_c0_g1_i1,Tdi_TRINITY_DN46825_c0_g1_i1,Tps_TRINITY_DN87504_c0_g1_i3,Tcm_TRINITY_DN105660_c0_g1_i1,Tte_TRINITY_DN4680_c0_g1_i1,Tbi_TRINITY_DN42018_c0_g1_i1,Tce_TRINITY_DN95059_c0_g1_i1
OG-1083,Tsi_TRINITY_DN5182_c0_g1_i1,Tge_TRINITY_DN42358_c1_g2_i1,Tpa_TRINITY_DN131528_c0_g2_i1,Tms_TRINITY_DN874_c0_g1_i1,Tdi_TRINITY_DN67843_c0_g1_i1,Tps_TRINITY_DN85921_c1_g2_i1,Tcm_TRINITY_DN96544_c3_g1_i1,Tte_TRINITY_DN29229_c7_g33_i1,Tbi_TRINITY_DN66095_c3_g2_i1,Tce_TRINITY_DN90640_c0_g1_i1
OG-1084,Tsi_TRINITY_DN18044_c0_g1_i1,Tge_TRINITY_DN36773_c0_g1_i1,Tpa_TRINITY_DN139861_c3_g8_i1,Tms_TRINITY_DN31059_c2_g2_i1,Tdi_TRINITY_DN30406_c11_g1_i1,Tps_TRINITY_DN94923_c1_g1_i1,Tcm_TRINITY_DN102122_c2_g1_i1,Tte_TRINITY_DN23255_c4_g1_i1,Tbi_TRINITY_DN54941_c0_g1_i1,Tce_TRINITY_DN105166_c0_g1_i1
OG-1085,Tsi_TRINITY_DN26373_c0_g1_i2,Tge_TRINITY_DN38996_c0_g1_i1,Tpa_TRINITY_DN138147_c0_g1_i3,Tms_TRINITY_DN12360_c0_g1_i1,Tdi_TRINITY_DN24953_c0_g1_i1,Tps_TRINITY_DN87547_c0_g1_i1,Tcm_TRINITY_DN103017_c0_g1_i1,Tte_TRINITY_DN23646_c0_g2_i1,Tbi_TRINITY_DN67626_c0_g2_i1,Tce_TRINITY_DN97114_c0_g1_i1
OG-1086,Tsi_TRINITY_DN8634_c0_g2_i1,Tge_TRINITY_DN41902_c0_g1_i1,Tpa_TRINITY_DN133457_c0_g1_i2,Tms_TRINITY_DN17812_c0_g1_i1,Tdi_TRINITY_DN14176_c0_g1_i1,Tps_TRINITY_DN83612_c0_g1_i1,Tcm_TRINITY_DN106236_c0_g1_i2,Tte_TRINITY_DN28029_c0_g3_i1,Tbi_TRINITY_DN44194_c0_g1_i1,Tce_TRINITY_DN100914_c0_g1_i1
OG-1087,Tsi_TRINITY_DN4819_c0_g1_i1,Tge_TRINITY_DN25334_c0_g1_i2,Tpa_TRINITY_DN126181_c0_g1_i1,Tms_TRINITY_DN10947_c0_g2_i1,Tdi_TRINITY_DN7334_c0_g1_i1,Tps_TRINITY_DN78790_c0_g1_i1,Tcm_TRINITY_DN97435_c0_g1_i1,Tte_TRINITY_DN3774_c0_g2_i1,Tbi_TRINITY_DN16637_c0_g1_i1,Tce_TRINITY_DN77902_c0_g1_i1
OG-1088,Tsi_TRINITY_DN20632_c0_g1_i2,Tge_TRINITY_DN24762_c0_g1_i1,Tpa_TRINITY_DN119473_c0_g1_i4,Tms_TRINITY_DN21916_c0_g1_i1,Tdi_TRINITY_DN13401_c0_g1_i1,Tps_TRINITY_DN60820_c0_g1_i1,Tcm_TRINITY_DN84245_c0_g1_i1,Tte_TRINITY_DN872_c0_g1_i1,Tbi_TRINITY_DN53996_c1_g1_i1,Tce_TRINITY_DN41648_c0_g1_i2
OG-1089,Tsi_TRINITY_DN979_c0_g2_i1,Tge_TRINITY_DN43334_c0_g1_i1,Tpa_TRINITY_DN141513_c0_g1_i2,Tms_TRINITY_DN30567_c6_g1_i1,Tdi_TRINITY_DN31317_c0_g1_i2,Tps_TRINITY_DN94828_c0_g1_i2,Tcm_TRINITY_DN106156_c0_g1_i2,Tte_TRINITY_DN29531_c9_g2_i1,Tbi_TRINITY_DN69960_c17_g4_i1,Tce_TRINITY_DN83653_c0_g1_i1
OG-109,Tsi_TRINITY_DN27829_c0_g1_i2,Tge_TRINITY_DN45951_c0_g1_i1,Tpa_TRINITY_DN141968_c0_g2_i1,Tms_TRINITY_DN31773_c22_g11_i2,Tdi_TRINITY_DN31915_c2_g1_i3,Tps_TRINITY_DN95920_c5_g1_i8,Tcm_TRINITY_DN107164_c3_g1_i2,Tte_TRINITY_DN29816_c2_g1_i1,Tbi_TRINITY_DN67366_c0_g1_i3,Tce_TRINITY_DN104232_c0_g1_i1
OG-1090,Tsi_TRINITY_DN22568_c0_g2_i1,Tge_TRINITY_DN23530_c0_g1_i2,Tpa_TRINITY_DN129503_c0_g1_i1,Tms_TRINITY_DN25833_c0_g1_i2,Tdi_TRINITY_DN22097_c0_g1_i1,Tps_TRINITY_DN66515_c0_g1_i2,Tcm_TRINITY_DN83599_c0_g1_i1,Tte_TRINITY_DN17525_c0_g1_i2,Tbi_TRINITY_DN46840_c0_g1_i1,Tce_TRINITY_DN95275_c0_g1_i2
OG-1091,Tsi_TRINITY_DN30468_c0_g1_i1,Tge_TRINITY_DN45921_c1_g6_i1,Tpa_TRINITY_DN133551_c1_g3_i1,Tms_TRINITY_DN30126_c1_g1_i1,Tdi_TRINITY_DN1853_c0_g1_i1,Tps_TRINITY_DN89105_c0_g1_i2,Tcm_TRINITY_DN107133_c10_g1_i1,Tte_TRINITY_DN33820_c0_g1_i1,Tbi_TRINITY_DN51420_c1_g1_i1,Tce_TRINITY_DN88696_c0_g1_i1
OG-1092,Tsi_TRINITY_DN27872_c0_g1_i1,Tge_TRINITY_DN44905_c0_g2_i2,Tpa_TRINITY_DN130676_c0_g4_i1,Tms_TRINITY_DN8060_c0_g2_i1,Tdi_TRINITY_DN22852_c0_g3_i1,Tps_TRINITY_DN86583_c0_g1_i1,Tcm_TRINITY_DN94333_c0_g1_i1,Tte_TRINITY_DN27076_c0_g1_i2,Tbi_TRINITY_DN60135_c0_g2_i1,Tce_TRINITY_DN95439_c0_g1_i1
OG-1093,Tsi_TRINITY_DN19966_c1_g1_i2,Tge_TRINITY_DN47102_c3_g2_i9,Tpa_TRINITY_DN142575_c0_g5_i2,Tms_TRINITY_DN29823_c7_g8_i2,Tdi_TRINITY_DN14893_c0_g1_i1,Tps_TRINITY_DN92867_c0_g2_i1,Tcm_TRINITY_DN103778_c2_g1_i2,Tte_TRINITY_DN28936_c12_g2_i2,Tbi_TRINITY_DN71585_c6_g1_i1,Tce_TRINITY_DN105977_c3_g3_i4
OG-1094,Tsi_TRINITY_DN9543_c0_g1_i1,Tge_TRINITY_DN41400_c0_g1_i2,Tpa_TRINITY_DN131040_c0_g1_i2,Tms_TRINITY_DN2478_c0_g1_i1,Tdi_TRINITY_DN13444_c0_g1_i1,Tps_TRINITY_DN76225_c0_g1_i1,Tcm_TRINITY_DN99468_c1_g1_i4,Tte_TRINITY_DN378_c0_g2_i1,Tbi_TRINITY_DN69862_c0_g1_i6,Tce_TRINITY_DN86211_c0_g1_i1
OG-1095,Tsi_TRINITY_DN63771_c0_g1_i1,Tge_TRINITY_DN30924_c0_g1_i1,Tpa_TRINITY_DN119105_c0_g1_i1,Tms_TRINITY_DN2783_c0_g2_i1,Tdi_TRINITY_DN33970_c0_g1_i1,Tps_TRINITY_DN89319_c0_g2_i1,Tcm_TRINITY_DN102190_c0_g1_i2,Tte_TRINITY_DN1317_c0_g1_i1,Tbi_TRINITY_DN35777_c0_g1_i1,Tce_TRINITY_DN85756_c0_g1_i1
OG-1096,Tsi_TRINITY_DN18204_c0_g1_i1,Tge_TRINITY_DN48105_c10_g3_i1,Tpa_TRINITY_DN113222_c0_g1_i1,Tms_TRINITY_DN27308_c0_g1_i1,Tdi_TRINITY_DN25814_c0_g1_i2,Tps_TRINITY_DN69947_c1_g1_i3,Tcm_TRINITY_DN104320_c7_g3_i1,Tte_TRINITY_DN26247_c0_g1_i1,Tbi_TRINITY_DN66617_c3_g1_i1,Tce_TRINITY_DN91193_c0_g1_i2
OG-1097,Tsi_TRINITY_DN22023_c0_g3_i1,Tge_TRINITY_DN43124_c0_g1_i1,Tpa_TRINITY_DN140506_c0_g1_i2,Tms_TRINITY_DN43572_c0_g1_i1,Tdi_TRINITY_DN24952_c0_g1_i2,Tps_TRINITY_DN66138_c0_g1_i1,Tcm_TRINITY_DN86088_c0_g2_i2,Tte_TRINITY_DN25328_c0_g1_i1,Tbi_TRINITY_DN55248_c0_g1_i1,Tce_TRINITY_DN74411_c0_g1_i1
